City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
293,Nouadhibou,20.931,-17.0347,297.24,86,96,3.83,MR,2021-09-18 19:01:46
294,Coari,-4.085,-63.1414,303.62,60,85,1.76,BR,2021-09-18 19:01:47
295,Touros,-5.1989,-35.4608,300.77,62,11,8.6,BR,2021-09-18 19:01:48
296,Bulawayo,-20.15,28.5833,285.29,60,4,6.32,ZW,2021-09-18 19:01:48
297,Suluq,31.6682,20.2521,300.26,46,0,5.64,LY,2021-09-18 19:01:49
298,Ancud,-41.8697,-73.8203,283.94,63,73,3.26,CL,2021-09-18 19:01:49
299,Praia+Da+Vitoria,38.7333,-27.0667,292.35,68,55,2.85,PT,2021-09-18 19:01:50
300,La+Primavera,5.4906,-70.4092,300.63,77,100,2.15,CO,2021-09-18 19:01:50
301,Safakulevo,54.9901,62.5442,275.47,84,10,6.26,RU,2021-09-18 19:01:51
302,Radford,37.1318,-80.5764,303.51,63,90,0.0,US,2021-09-18 19:01:51
303,Vanimo,-2.6741,141.3028,298.04,93,100,2.24,PG,2021-09-18 19:01:52
304,Teya,60.3778,92.6267,279.88,95,100,1.54,RU,2021-09-18 19:01:53
305,Sept-Iles,50.2001,-66.3821,293.85,54,75,4.47,CA,2021-09-18 18:57:31
306,Hearst,49.6835,-83.6665,289.7,47,44,2.7,CA,2021-09-18 19:01:53
307,Lagoa,39.05,-27.9833,292.46,59,13,2.68,PT,2021-09-18 19:01:54
308,Waynesville,35.4887,-82.9887,299.97,80,100,2.24,US,2021-09-18 18:58:10
309,Linjiang,41.8069,126.9078,285.42,84,100,0.87,CN,2021-09-18 19:01:55
310,Tavricheskoye,54.5851,73.6395,281.1,86,100,4.75,RU,2021-09-18 19:01:56
311,Dubbo,-32.25,148.6167,275.22,93,90,2.06,AU,2021-09-18 19:01:57
312,Axim,4.8699,-2.2405,297.31,89,61,1.75,GH,2021-09-18 19:01:57
313,Vitoria+Da+Conquista,-14.8661,-40.8394,300.35,28,1,4.63,BR,2021-09-18 19:01:58
314,Pangnirtung,66.1451,-65.7125,275.06,66,99,1.9,CA,2021-09-18 19:01:59
315,Zyryanka,65.75,150.85,273.88,84,100,6.41,RU,2021-09-18 19:01:59
316,Kangaatsiaq,68.3065,-53.4641,272.24,65,4,3.22,GL,2021-09-18 19:02:00
317,Berlevag,70.8578,29.0864,280.15,72,0,8.16,NO,2021-09-18 19:02:00
318,Townsville,-19.25,146.8,289.64,82,61,0.0,AU,2021-09-18 18:58:01
319,Torbay,47.6666,-52.7314,295.24,76,0,6.9,CA,2021-09-18 19:00:44
320,Pinotepa+Nacional,16.3167,-98.0167,304.71,56,100,1.56,MX,2021-09-18 19:02:02
321,Ogbomosho,8.133,4.25,296.05,96,51,1.96,NG,2021-09-18 19:02:03
322,Pochutla,15.7432,-96.4661,305.27,60,100,2.2,MX,2021-09-18 19:02:03
323,Snyder,32.7179,-100.9176,307.23,40,1,1.54,US,2021-09-18 19:02:04
324,Biltine,14.5333,20.9167,303.49,45,50,2.62,TD,2021-09-18 19:02:04
325,Panaba,21.2833,-88.2667,310.46,33,98,4.56,MX,2021-09-18 19:02:05
326,Filingue,14.3521,3.3168,306.85,41,13,2.45,NE,2021-09-18 19:02:05
327,Ferrol,43.4832,-8.2369,291.3,73,14,1.92,ES,2021-09-18 19:02:06
328,Hornepayne,49.2138,-84.7705,290.11,43,60,3.2,CA,2021-09-18 19:02:07
329,Oga,46.4631,10.347,285.76,84,19,0.31,IT,2021-09-18 19:02:07
330,Buraydah,26.326,43.975,306.1,14,96,2.14,SA,2021-09-18 19:00:52
331,Hualmay,-11.0964,-77.6139,292.2,69,11,4.02,PE,2021-09-18 19:02:08
332,Labuhan,-6.8844,112.2051,298.81,81,99,3.13,ID,2021-09-18 19:02:08
333,Mkushi,-13.6202,29.3939,293.32,62,5,6.03,ZM,2021-09-18 19:02:09
334,Shamgarh,24.1833,75.6333,297.07,91,98,7.83,IN,2021-09-18 19:02:09
335,Dharchula,29.85,80.5333,295.67,97,100,0.4,IN,2021-09-18 19:02:10
336,Pizarro,4.9533,-77.366,301.0,75,100,2.89,CO,2021-09-18 19:02:10
337,Kalabo,-14.97,22.6814,301.98,17,100,2.35,ZM,2021-09-18 19:02:11
338,Prigorodka,52.0447,39.7124,280.15,74,100,5.19,RU,2021-09-18 19:02:12
339,Komsomolskiy,40.4272,71.7189,293.55,42,0,3.09,UZ,2021-09-18 19:02:12
340,Worthington,40.0931,-83.018,305.82,45,20,0.45,US,2021-09-18 19:02:11
341,Solnechnyy,50.7214,136.6319,280.17,55,52,4.78,RU,2021-09-18 19:02:13
342,Dimona,31.0667,35.0333,292.51,64,0,5.69,IL,2021-09-18 19:02:14
343,Vilyuysk,63.7553,121.6247,276.25,71,100,3.37,RU,2021-09-18 19:02:15
344,Muros,42.7762,-9.0603,292.17,73,10,3.91,ES,2021-09-18 19:02:16
345,Westport,41.1415,-73.3579,303.58,65,66,1.34,US,2021-09-18 19:01:07
346,Burnie,-41.0667,145.9167,283.66,88,100,8.85,AU,2021-09-18 19:02:17
347,Camana,-16.6228,-72.7111,290.72,77,75,3.55,PE,2021-09-18 19:02:17
348,Tazovskiy,67.4667,78.7,277.87,92,100,2.75,RU,2021-09-18 19:02:18
349,Chunian,30.964,73.9803,302.11,58,0,2.95,PK,2021-09-18 19:00:19
350,Muravlenko,63.7898,74.523,273.63,98,100,7.74,RU,2021-09-18 19:02:18
351,Abu+Kamal,34.4506,40.9171,302.2,25,0,2.73,SY,2021-09-18 19:02:19
352,Benguela,-12.5763,13.4055,295.01,84,80,1.98,AO,2021-09-18 19:00:33
353,Banjar,-8.19,114.9675,299.07,90,17,1.84,ID,2021-09-18 19:02:20
354,Cabedelo,-6.9811,-34.8339,299.65,66,28,7.77,BR,2021-09-18 19:02:21
355,Wanaka,-44.7,169.15,277.52,89,100,2.13,NZ,2021-09-18 19:02:10
356,Arlit,18.7369,7.3853,310.19,12,0,2.11,NE,2021-09-18 19:02:22
357,Tateyama,34.9833,139.8667,297.16,88,75,4.12,JP,2021-09-18 19:02:22
358,Chimbote,-9.0853,-78.5783,292.39,73,46,4.76,PE,2021-09-18 19:00:21
359,Epe,6.5841,3.9834,298.01,87,27,2.1,NG,2021-09-18 19:02:23
360,Ballina,-28.8667,153.5667,290.25,89,59,1.54,AU,2021-09-18 19:02:24
361,Akdepe,42.0551,59.3788,291.15,48,91,5.29,TM,2021-09-18 19:02:24
362,Katyuzhanka,50.806,30.1376,286.84,74,100,3.43,UA,2021-09-18 19:02:25
363,Esfahan,32.6572,51.6776,295.95,16,1,2.19,IR,2021-09-18 19:02:25
364,Raga,8.4596,25.678,294.86,90,100,1.19,SS,2021-09-18 19:02:26
365,Copiapo,-27.3667,-70.3333,298.23,27,50,3.5,CL,2021-09-18 19:02:26
366,Lagunillas,10.1301,-71.2595,304.81,60,100,3.49,VE,2021-09-18 19:02:27
367,Podgorica,42.4411,19.2636,295.03,68,20,2.57,ME,2021-09-18 18:59:19
368,Chorozinho,-4.3003,-38.4978,302.97,37,16,6.02,BR,2021-09-18 19:02:28
369,Kisesa,-3.0833,34.15,295.71,62,86,5.38,TZ,2021-09-18 19:02:28
370,Kununurra,-15.7667,128.7333,295.14,94,7,0.0,AU,2021-09-18 19:02:29
371,Guanica,17.9716,-66.908,305.4,81,20,0.89,PR,2021-09-18 19:02:29
372,Karonga,-9.9333,33.9333,297.17,72,2,1.19,MW,2021-09-18 19:02:12
373,Zheleznodorozhnyy,55.7503,38.0042,280.44,68,100,4.08,RU,2021-09-18 19:02:30
374,Guerrero+Negro,27.9769,-114.0611,297.61,62,4,8.33,MX,2021-09-18 19:02:31
375,Boyolangu,-8.1181,111.8935,296.64,94,95,1.95,ID,2021-09-18 19:02:31
376,Sfantu+Gheorghe,45.8667,25.7833,285.83,81,49,1.68,RO,2021-09-18 19:02:32
377,Gornopravdinsk,60.05,69.9,275.39,97,100,4.67,RU,2021-09-18 19:02:32
378,Darhan,49.4867,105.9228,285.03,80,98,0.93,MN,2021-09-18 19:02:33
379,Saint-Philippe,-21.3585,55.7679,293.92,88,48,3.76,RE,2021-09-18 19:02:34
380,Zhanaozen,43.3,52.8,289.97,30,12,7.11,KZ,2021-09-18 19:02:35
381,Zhengjiatun,43.5064,123.5064,288.45,73,19,2.61,CN,2021-09-18 19:02:35
382,Lubango,-14.9172,13.4925,291.1,50,1,2.47,AO,2021-09-18 19:00:18
383,Biak,-0.9131,122.8766,296.84,80,100,3.18,ID,2021-09-18 19:02:36
384,Aksarayskiy,46.7924,48.0119,286.12,71,17,3.31,RU,2021-09-18 19:02:37
385,Camacari,-12.6975,-38.3242,299.02,61,45,3.31,BR,2021-09-18 19:01:30
386,Mount+Gambier,-37.8333,140.7667,284.9,76,100,6.88,AU,2021-09-18 19:02:37
387,Tokur,53.1333,132.9,271.11,95,27,2.31,RU,2021-09-18 19:02:38
388,Stephenville,32.2207,-98.2023,306.35,44,40,4.12,US,2021-09-18 19:00:42
389,Mangalia,43.8,28.5833,295.98,68,92,1.36,RO,2021-09-18 19:02:39
390,Buala,-8.145,159.5921,299.66,86,88,4.52,SB,2021-09-18 19:02:40
391,Mountain+Home,43.133,-115.6912,300.81,7,4,9.5,US,2021-09-18 19:02:41
392,Agadez,19.75,10.25,305.61,11,7,2.77,NE,2021-09-18 19:02:42
393,Matagami,49.7502,-77.6328,284.21,82,90,3.09,CA,2021-09-18 19:02:42
394,Porto+Santo,33.072,-16.3415,296.36,60,20,3.6,PT,2021-09-18 19:02:43
395,Astoria,46.1879,-123.8313,290.09,89,75,0.89,US,2021-09-18 19:00:11
396,Zholymbet,51.7433,71.7122,283.51,53,100,7.21,KZ,2021-09-18 19:02:43
397,Richards+Bay,-28.783,32.0377,288.01,72,0,2.17,ZA,2021-09-18 19:02:44
398,Wangaratta,-36.3667,146.3333,279.61,87,8,0.86,AU,2021-09-18 19:02:44
399,Nabire,-3.3667,135.4833,296.85,93,100,1.89,ID,2021-09-18 19:02:45
400,Bobo+Dioulasso,11.1771,-4.2979,299.33,68,90,2.52,BF,2021-09-18 19:02:46
401,Santa+Maria,-29.6842,-53.8069,296.32,74,72,2.41,BR,2021-09-18 19:02:46
402,Gibara,21.1097,-76.1317,307.77,65,75,7.14,CU,2021-09-18 19:02:47
403,Zurrieq,35.8311,14.4742,299.8,89,0,4.12,MT,2021-09-18 19:02:47
404,Qiongshan,20.0058,110.3542,299.66,86,0,1.97,CN,2021-09-18 19:02:48
405,Lusambo,-4.9667,23.45,295.31,93,100,1.52,CD,2021-09-18 19:02:48
406,Store+Heddinge,55.3097,12.3889,285.75,59,100,6.22,DK,2021-09-18 19:02:49
407,Salcininkai,54.3,25.3833,279.77,93,100,7.98,LT,2021-09-18 19:02:49
408,Biloela,-24.4167,150.5,286.27,89,0,1.05,AU,2021-09-18 19:02:50
409,Mancio+Lima,-7.6142,-72.8958,307.76,37,76,1.35,BR,2021-09-18 19:02:51
410,Kharsawan,22.8,85.8333,298.54,89,100,1.2,IN,2021-09-18 19:02:51
411,College,64.8569,-147.8028,278.12,76,40,3.09,US,2021-09-18 19:02:52
412,Kokopo,-4.352,152.2633,297.9,84,87,1.35,PG,2021-09-18 19:02:52
413,Odienne,9.51,-7.5692,297.48,83,100,0.6,CI,2021-09-18 19:02:53
414,Gunjur,13.2019,-16.7339,301.19,83,40,3.09,GM,2021-09-18 19:02:53
415,Broken+Hill,-31.95,141.4333,282.45,45,0,1.8,AU,2021-09-18 19:02:54
416,Seoul,37.5683,126.9778,294.84,70,65,1.19,KR,2021-09-18 19:00:37
417,Alyangula,-13.8483,136.4192,296.21,72,7,3.66,AU,2021-09-18 19:02:55
418,Bay+Roberts,47.5999,-53.2648,295.66,82,25,3.13,CA,2021-09-18 19:02:55
419,Longyearbyen,78.2186,15.6401,281.06,81,75,7.2,SJ,2021-09-18 19:02:56
420,Luderitz,-26.6481,15.1594,286.31,86,43,3.69,NA,2021-09-18 19:02:57
421,Lethem,3.3803,-59.7968,306.01,50,73,2.02,GY,2021-09-18 19:02:57
422,Aldan,58.6031,125.3894,274.05,83,100,2.54,RU,2021-09-18 19:02:58
423,Lityn,49.3251,28.0809,286.48,85,94,3.91,UA,2021-09-18 19:02:58
424,Bahia+Blanca,-38.7196,-62.2724,294.04,38,76,4.97,AR,2021-09-18 19:01:00
425,Nome,64.5011,-165.4064,279.91,85,100,5.95,US,2021-09-18 19:02:11
426,Zhuhai,22.2769,113.5678,302.99,79,20,3.09,CN,2021-09-18 19:02:59
427,Ouegoa,-20.35,164.4333,292.23,71,0,5.52,NC,2021-09-18 19:03:00
428,Awbari,26.5921,12.7805,302.23,16,0,3.59,LY,2021-09-18 19:03:00
429,Tchollire,8.4022,14.1698,297.23,87,20,1.52,CM,2021-09-18 19:03:01
430,Samarai,-10.6167,150.6667,298.8,87,100,9.53,PG,2021-09-18 19:03:02
431,Mandera,3.9366,41.867,304.4,35,0,4.42,KE,2021-09-18 19:02:16
432,Senador+Guiomard,-10.1522,-67.7392,306.01,36,100,1.38,BR,2021-09-18 19:03:03
433,Coihaique,-45.5752,-72.0662,283.49,57,75,0.0,CL,2021-09-18 19:03:04
434,Port+Maria,18.3685,-76.8895,300.94,88,89,5.61,JM,2021-09-18 19:03:05
435,Rudbar,30.15,62.6,302.76,13,58,2.47,AF,2021-09-18 19:03:05
436,West+Odessa,31.8424,-102.4988,307.07,34,20,2.57,US,2021-09-18 19:03:06
437,Hofn,64.2539,-15.2082,284.66,93,100,10.56,IS,2021-09-18 19:03:06
438,Harnoli,32.2792,71.5539,306.86,38,0,4.58,PK,2021-09-18 19:03:07
439,Yuanping,38.7153,112.7575,287.96,94,100,0.86,CN,2021-09-18 19:03:07
440,Birmitrapur,22.4,84.7667,298.64,82,100,0.88,IN,2021-09-18 19:03:08
441,Vysokogornyy,50.1167,139.15,273.84,93,6,2.2,RU,2021-09-18 19:03:08
442,Algeciras,36.1333,-5.4505,296.97,57,0,5.14,ES,2021-09-18 19:03:09
443,Saint-Francois,46.4154,3.9054,292.84,77,75,2.06,FR,2021-09-18 19:03:09
444,Playas,-2.6333,-80.3833,295.88,78,75,5.95,EC,2021-09-18 19:03:10
445,Sao+Felix+Do+Xingu,-6.6447,-51.995,311.93,17,90,1.12,BR,2021-09-18 19:03:10
446,Golynki,54.8696,31.3861,278.63,90,100,9.85,RU,2021-09-18 19:03:11
447,Paamiut,61.994,-49.6678,276.06,82,8,6.3,GL,2021-09-18 19:03:12
448,Yulara,-25.2406,130.9889,286.17,51,0,4.34,AU,2021-09-18 19:03:12
449,Batticaloa,7.7102,81.6924,299.59,84,97,1.67,LK,2021-09-18 19:03:13
450,Butembo,0.15,29.2833,288.04,99,100,0.74,CD,2021-09-18 19:03:14
451,Ilulissat,69.2167,-51.1,272.16,40,1,2.06,GL,2021-09-18 19:03:14
452,Namatanai,-3.6667,152.4333,299.78,79,87,3.37,PG,2021-09-18 19:03:15
453,Aksarka,66.5606,67.7975,273.19,96,100,14.23,RU,2021-09-18 19:03:15
454,Korla,41.7597,86.1469,295.16,24,0,0.57,CN,2021-09-18 19:00:29
455,Costinesti,43.95,28.6333,295.94,73,77,2.57,RO,2021-09-18 19:03:16
456,Mutum,-19.8,-41.4383,305.74,21,0,2.16,BR,2021-09-18 19:03:17
457,Tutoia,-2.7619,-42.2744,303.14,68,6,6.22,BR,2021-09-18 19:03:17
458,Bonnyville,54.2668,-110.735,289.76,47,100,0.96,CA,2021-09-18 19:03:18
459,Lorengau,-2.0226,147.2712,300.07,82,97,3.81,PG,2021-09-18 19:03:19
460,Ternate,0.8,127.4,299.22,81,74,1.62,ID,2021-09-18 19:03:19
461,Champerico,14.3,-91.9167,306.35,73,5,4.02,GT,2021-09-18 19:03:20
462,Omboue,-1.5746,9.2618,297.85,80,100,3.56,GA,2021-09-18 19:03:20
463,Manbij,36.5281,37.9549,296.58,24,0,5.01,SY,2021-09-18 19:03:21
464,Caravelas,-17.7125,-39.2481,298.5,63,1,3.68,BR,2021-09-18 19:03:21
465,Nanortalik,60.1432,-45.2371,278.29,94,100,6.91,GL,2021-09-18 19:03:22
466,Marsh+Harbour,26.5412,-77.0636,301.51,69,36,1.71,BS,2021-09-18 19:03:23
467,Svetlaya,46.5389,138.3297,282.91,64,4,3.5,RU,2021-09-18 19:03:23
468,Baiyin,36.5583,104.2081,287.44,62,96,2.59,CN,2021-09-18 19:03:24
469,Meulaboh,4.1363,96.1285,296.56,96,100,1.2,ID,2021-09-18 19:03:24
470,Tahoua,14.8888,5.2692,305.82,34,100,4.21,NE,2021-09-18 19:03:25
471,San+Luis,-33.295,-66.3356,299.03,24,0,2.48,AR,2021-09-18 19:01:45
472,Ransang,8.9603,117.5828,298.92,84,82,1.49,PH,2021-09-18 19:03:25
473,Nicoya,10.1483,-85.452,305.9,73,100,1.83,CR,2021-09-18 19:03:26
474,Xining,36.6167,101.7667,281.62,84,77,0.84,CN,2021-09-18 19:03:27
475,Saint+Anthony,45.0205,-93.218,297.67,39,6,2.68,US,2021-09-18 19:00:39
476,Sun+Valley,39.5963,-119.776,299.29,20,40,4.02,US,2021-09-18 19:00:41
477,Tha+Chang,9.2642,99.1922,298.14,88,100,1.83,TH,2021-09-18 19:03:28
478,Mehamn,71.0357,27.8492,280.25,74,0,4.99,NO,2021-09-18 19:03:28
479,Povenets,62.8487,34.8262,280.06,65,100,2.35,RU,2021-09-18 19:03:29
480,Rio+Cauto,20.5603,-76.9161,307.74,51,42,6.26,CU,2021-09-18 19:03:29
481,Gari,59.4307,62.3497,275.69,98,100,5.32,RU,2021-09-18 19:03:30
482,Isla+Mujeres,21.2311,-86.731,304.18,71,100,5.19,MX,2021-09-18 19:03:31
483,Makurdi,7.7411,8.5121,298.77,86,85,2.14,NG,2021-09-18 19:03:31
484,Souillac,-20.5167,57.5167,293.35,79,91,2.84,MU,2021-09-18 19:01:13
485,Tyup,42.7276,78.3648,288.2,29,0,1.47,KG,2021-09-18 19:03:32
486,Inverness,57.4791,-4.224,287.48,88,100,0.45,GB,2021-09-18 19:03:32
487,Atotonilco+El+Grande,20.2833,-98.6667,294.67,54,99,4.79,MX,2021-09-18 19:03:33
488,Guane,22.2025,-84.0875,305.9,49,54,4.66,CU,2021-09-18 19:03:33
489,Ust-Omchug,61.15,149.6333,279.14,87,100,4.62,RU,2021-09-18 19:03:34
490,Shache,38.4167,77.2406,296.12,15,0,2.64,CN,2021-09-18 19:00:21
491,Teeli,51.0333,90.2333,283.98,54,18,0.17,RU,2021-09-18 19:03:35
492,Aborlan,9.4352,118.5492,298.76,85,55,0.97,PH,2021-09-18 19:03:35
493,Acarau,-2.8856,-40.12,302.29,60,0,9.05,BR,2021-09-18 19:00:10
494,Harper,4.375,-7.7169,298.57,85,80,3.45,LR,2021-09-18 19:03:36
495,Ossora,59.2353,163.0719,281.31,83,100,1.14,RU,2021-09-18 19:03:37
496,Susanville,40.4163,-120.653,295.98,23,2,8.49,US,2021-09-18 19:02:03
497,Sohag,26.557,31.6948,302.57,23,0,3.37,EG,2021-09-18 19:03:38
498,Broome,42.2506,-75.833,300.21,74,75,1.34,US,2021-09-18 19:03:38
499,Hami,42.8,93.45,295.83,21,99,1.78,CN,2021-09-18 19:03:39
500,Ola,59.5833,151.2833,283.19,87,100,13.53,RU,2021-09-18 19:03:40
501,Corner+Brook,48.9667,-57.9484,292.71,88,100,6.23,CA,2021-09-18 19:00:42
502,Asau,46.4333,26.4,286.7,86,54,2.36,RO,2021-09-18 19:03:40
503,Beyneu,45.3167,55.2,288.16,38,6,4.5,KZ,2021-09-18 19:03:41
504,Bocana+De+Paiwas,12.7857,-85.1227,300.31,83,100,3.46,NI,2021-09-18 19:03:41
505,Taldan,53.6667,124.8,274.11,84,1,1.25,RU,2021-09-18 19:03:42
506,Lavumisa,-27.31,31.892,286.81,75,0,0.59,SZ,2021-09-18 19:03:42
507,Goba,7.0167,39.9833,285.28,93,100,1.37,ET,2021-09-18 19:03:43
508,Aberystwyth,52.4155,-4.0829,289.76,99,100,1.91,GB,2021-09-18 19:03:43
509,Pachelma,53.2443,43.3521,278.94,63,100,4.23,RU,2021-09-18 19:03:44
510,Marsaxlokk,35.8419,14.5431,300.42,89,0,4.12,MT,2021-09-18 19:03:44
511,Shubarshi,48.5872,57.1869,279.38,57,76,2.75,KZ,2021-09-18 19:03:45
512,Komatipoort,-25.4332,31.9548,290.96,66,0,1.2,ZA,2021-09-18 19:03:45
513,Bani+Walid,31.7566,13.9942,302.35,18,0,3.77,LY,2021-09-18 19:03:46
514,Ipu,-4.3222,-40.7108,309.31,23,45,2.73,BR,2021-09-18 19:03:46
515,Khasan,42.4308,130.6434,290.11,69,100,2.24,RU,2021-09-18 19:03:47
516,Mana,5.6592,-53.7767,300.63,78,87,2.93,GF,2021-09-18 19:03:47
517,Gat,31.61,34.7642,299.16,63,0,3.65,IL,2021-09-18 19:03:48
518,Nioro,13.35,-15.75,299.58,85,100,1.73,GM,2021-09-18 19:03:49
519,Marsa+Matruh,31.3525,27.2453,298.79,77,0,4.11,EG,2021-09-18 19:03:49
520,Fort+Nelson,58.8053,-122.7002,280.66,83,100,2.19,CA,2021-09-18 19:03:26
521,Hurricane,37.1753,-113.2899,293.34,46,100,1.59,US,2021-09-18 18:57:01
522,Huarmey,-10.0681,-78.1522,293.09,70,6,4.88,PE,2021-09-18 19:03:51
523,Hovd,48.0056,91.6419,287.16,40,3,3.87,MN,2021-09-18 19:03:51
524,Mecca,21.4267,39.8261,304.2,35,97,2.87,SA,2021-09-18 19:03:52
525,Hirara,24.8,125.2833,301.13,79,16,2.94,JP,2021-09-18 19:03:52
526,Botou,38.0667,116.5667,288.87,95,100,2.65,CN,2021-09-18 19:03:53
527,Maneadero,31.7167,-116.5667,301.59,76,2,1.79,MX,2021-09-18 19:03:53
528,Labuan,5.2767,115.2417,299.24,78,98,2.72,MY,2021-09-18 19:03:54
529,Siocon,7.7061,122.1353,298.76,86,83,0.74,PH,2021-09-18 19:03:54
530,Kaabong,3.4836,34.1492,291.2,89,37,1.03,UG,2021-09-18 19:03:55
531,Maldonado,-34.6667,-54.9167,289.94,61,0,3.16,UY,2021-09-18 19:03:55
532,Marabba,12.35,32.1833,298.25,74,100,3.72,SD,2021-09-18 19:03:56
533,Bari+Sadri,24.4167,74.4667,297.59,88,100,4.38,IN,2021-09-18 19:03:56
534,Tirat+Karmel,32.7617,34.9719,297.01,61,0,5.99,IL,2021-09-18 19:03:57
535,Tilichiki,60.4667,166.1,279.7,71,100,1.13,RU,2021-09-18 19:03:58
536,Clinton,42.587,-82.9199,300.53,62,0,0.45,US,2021-09-18 19:00:29
537,Padang,-0.9492,100.3543,296.84,96,100,0.36,ID,2021-09-18 19:03:59
538,Wattegama,6.7989,81.4808,298.66,88,100,0.9,LK,2021-09-18 19:03:59
539,Seymchan,62.8833,152.4333,277.91,83,100,1.83,RU,2021-09-18 19:04:00
540,Jasper,37.2001,-94.3502,305.18,50,40,0.89,US,2021-09-18 19:04:01
541,Seeboden,46.8219,13.495,289.18,90,10,1.82,AT,2021-09-18 19:04:01
542,Chicama,-7.8447,-79.1469,295.49,61,27,4.59,PE,2021-09-18 19:04:02
543,Cangucu,-31.395,-52.6756,289.51,77,100,1.99,BR,2021-09-18 19:01:39
544,Aitape,-3.1374,142.3475,298.27,90,100,2.52,PG,2021-09-18 19:04:02
545,Zhigansk,66.7697,123.3711,274.57,68,100,6.98,RU,2021-09-18 19:04:03
546,Kijang,35.2442,129.2139,293.35,81,34,3.71,KR,2021-09-18 19:04:03
547,Trairi,-3.2778,-39.2689,301.72,58,0,7.32,BR,2021-09-18 19:03:44
548,Erzincan,39.75,39.5,288.76,48,0,1.03,TR,2021-09-18 19:04:04
549,Bud,39.447,-86.1758,305.35,48,29,1.16,US,2021-09-18 19:04:04
550,Arequipa,-16.3989,-71.535,295.74,24,35,5.98,PE,2021-09-18 19:04:05
551,Barmer,25.75,71.3833,301.88,73,86,5.91,IN,2021-09-18 19:04:06
552,Bago,17.3367,96.4797,299.22,95,100,1.31,MM,2021-09-18 19:04:06
553,Waipawa,-41.4122,175.5153,281.18,83,10,2.32,NZ,2021-09-18 19:04:09
554,Bonthe,7.5264,-12.505,299.13,84,100,3.2,SL,2021-09-18 19:04:09
555,Ambulu,-8.345,113.6058,296.7,91,90,1.53,ID,2021-09-18 19:04:10
556,Havoysund,70.9963,24.6622,280.28,72,100,5.31,NO,2021-09-18 19:04:10
557,Lanzhou,36.0564,103.7922,288.3,66,29,1.75,CN,2021-09-18 19:00:23
558,Kyshtovka,56.555,76.6271,278.27,70,100,2.52,RU,2021-09-18 19:04:11
559,Sao+Jose+Da+Coroa+Grande,-8.8978,-35.1478,298.54,73,15,4.47,BR,2021-09-18 19:04:12
560,Ust-Ilimsk,58.0006,102.6619,283.17,75,100,1.75,RU,2021-09-18 19:02:17
561,Marzuq,14.4,46.4667,302.66,21,69,0.51,YE,2021-09-18 19:04:12
562,The+Pas,53.8251,-101.2541,295.43,26,32,4.05,CA,2021-09-18 19:04:13
563,Bajil,15.0584,43.2851,305.18,61,14,4.92,YE,2021-09-18 19:04:13
564,Turayf,31.6725,38.6637,300.18,23,0,2.94,SA,2021-09-18 19:02:11
565,Oksfjord,70.2396,22.3479,279.66,71,100,3.4,NO,2021-09-18 19:04:14
566,Nemuro,43.3236,145.575,288.15,98,100,3.35,JP,2021-09-18 19:04:15
567,Abu+Samrah,35.3029,37.1841,297.55,42,0,3.21,SY,2021-09-18 19:04:15
568,Kabalo,-6.05,26.9167,296.17,88,99,3.48,CD,2021-09-18 19:04:16
569,Kasongo-Lunda,-6.4667,16.8167,300.17,57,73,1.09,CD,2021-09-18 19:04:16
570,Sharjah,25.3573,55.4033,308.14,56,0,1.03,AE,2021-09-18 19:04:07
571,Barcelos,41.5388,-8.6151,291.99,74,7,4.42,PT,2021-09-18 19:04:17
572,Pundaguitan,6.3711,126.1689,299.87,82,100,4.09,PH,2021-09-18 19:04:18
573,Genhe,50.7833,121.5167,276.73,72,84,0.93,CN,2021-09-18 19:04:18
574,Barra+Da+Estiva,-13.6261,-41.3269,299.93,16,0,4.09,BR,2021-09-18 19:04:19
575,San+Cristobal,7.7669,-72.225,302.02,48,45,3.61,VE,2021-09-18 19:04:19
576,Sibolga,1.7427,98.7792,297.03,87,99,1.3,ID,2021-09-18 19:04:20
577,Puerto+Colombia,10.9878,-74.9547,305.2,73,16,7.62,CO,2021-09-18 19:04:21
578,Yerbogachen,61.2767,108.0108,276.78,70,100,2.33,RU,2021-09-18 19:04:21
579,Diu,20.7141,70.9822,299.63,92,100,3.6,IN,2021-09-18 19:04:21
580,Dolores,-36.3132,-57.6792,293.87,55,5,3.99,AR,2021-09-18 19:04:22
581,Bereda,43.2686,-7.5406,288.01,89,0,1.1,ES,2021-09-18 19:04:22
582,Puerto+Montt,-41.4698,-72.9447,284.54,67,99,1.43,CL,2021-09-18 19:00:59
583,Banes,20.9625,-75.7186,307.49,61,87,6.6,CU,2021-09-18 19:04:23
584,Kota+Kinabalu,5.9749,116.0724,297.14,83,20,2.06,MY,2021-09-18 19:04:24
585,Sao+Joao+Da+Talha,38.8218,-9.0908,293.4,63,20,2.24,PT,2021-09-18 19:04:25
586,San+Quintin,30.4833,-115.95,296.37,66,0,7.31,MX,2021-09-18 19:04:25
587,Cam+Ranh,11.9214,109.1591,299.13,89,40,1.54,VN,2021-09-18 19:04:26
588,Isilkul,54.9109,71.2728,279.19,89,100,3.63,RU,2021-09-18 19:04:26
589,Hit,33.6416,42.8251,303.72,24,0,5.71,IQ,2021-09-18 19:04:27
590,Jardim,-21.4803,-56.1381,314.06,15,49,3.03,BR,2021-09-18 19:04:27
